transaction_date,order_id,item_name,line_item_id,quantity,unit_price,total_amount,modifiers,notes,location,server_name,guest_count
2025-10-07T08:45:00.000Z,ORD-1283,Sample Item 168,LI-000568,4,10.25,41.00,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-07T09:00:00.000Z,ORD-1284,Sample Item 169,LI-000569,1,11.00,11.00,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-07T09:15:00.000Z,ORD-1284,Sample Item 170,LI-000570,2,11.75,23.50,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-07T09:30:00.000Z,ORD-1285,Sample Item 171,LI-000571,3,12.50,37.50,,,Main Dining,Alex Rivera,1
2025-10-07T09:45:00.000Z,ORD-1285,Sample Item 172,LI-000572,4,13.25,53.00,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-07T10:00:00.000Z,ORD-1286,Sample Item 173,LI-000573,1,14.00,14.00,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-07T10:15:00.000Z,ORD-1286,Sample Item 174,LI-000574,2,14.75,29.50,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-07T10:30:00.000Z,ORD-1287,Sample Item 175,LI-000575,3,15.50,46.50,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-07T10:45:00.000Z,ORD-1287,Sample Item 176,LI-000576,4,16.25,65.00,No Salt,,Main Dining,Alex Rivera,6
2025-10-07T11:00:00.000Z,ORD-1288,Sample Item 177,LI-000577,1,17.00,17.00,,VIP guest,Patio,Jordan Kim,1
2025-10-07T11:15:00.000Z,ORD-1288,Sample Item 178,LI-000578,2,17.75,35.50,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-07T11:30:00.000Z,ORD-1289,Sample Item 179,LI-000579,3,18.50,55.50,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-07T11:45:00.000Z,ORD-1289,Sample Item 180,LI-000580,4,19.25,77.00,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-07T12:00:00.000Z,ORD-1290,Sample Item 181,LI-000581,1,5.00,5.00,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-07T12:15:00.000Z,ORD-1290,Sample Item 182,LI-000582,2,5.75,11.50,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-07T12:30:00.000Z,ORD-1291,Sample Item 183,LI-000583,3,6.50,19.50,,Birthday table,Bar,Taylor Morgan,1
2025-10-07T12:45:00.000Z,ORD-1291,Sample Item 184,LI-000584,4,7.25,29.00,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-07T13:00:00.000Z,ORD-1292,Sample Item 185,LI-000585,1,8.00,8.00,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-07T13:15:00.000Z,ORD-1292,Sample Item 186,LI-000586,2,8.75,17.50,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-07T13:30:00.000Z,ORD-1293,Sample Item 187,LI-000587,3,9.50,28.50,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-07T13:45:00.000Z,ORD-1293,Sample Item 188,LI-000588,4,10.25,41.00,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-07T14:00:00.000Z,ORD-1294,Sample Item 189,LI-000589,1,11.00,11.00,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-07T14:15:00.000Z,ORD-1294,Sample Item 190,LI-000590,2,11.75,23.50,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-07T14:30:00.000Z,ORD-1295,Sample Item 191,LI-000591,3,12.50,37.50,No Onions,,Main Dining,Alex Rivera,3
2025-10-07T14:45:00.000Z,ORD-1295,Sample Item 192,LI-000592,4,13.25,53.00,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-07T15:00:00.000Z,ORD-1296,Sample Item 193,LI-000593,1,14.00,14.00,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-07T15:15:00.000Z,ORD-1296,Sample Item 194,LI-000594,2,14.75,29.50,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-07T15:30:00.000Z,ORD-1297,Sample Item 195,LI-000595,3,15.50,46.50,,Rush order,Private Room,Riley Chen,1
2025-10-07T15:45:00.000Z,ORD-1297,Sample Item 196,LI-000596,4,16.25,65.00,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-07T16:00:00.000Z,ORD-1298,Sample Item 197,LI-000597,1,17.00,17.00,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-07T16:15:00.000Z,ORD-1298,Sample Item 198,LI-000598,2,17.75,35.50,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-07T16:30:00.000Z,ORD-1299,Sample Item 199,LI-000599,3,18.50,55.50,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-07T16:45:00.000Z,ORD-1299,Sample Item 200,LI-000600,4,19.25,77.00,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-07T17:00:00.000Z,ORD-1300,Sample Item 1,LI-000601,1,5.00,5.00,,,Main Dining,Alex Rivera,1
2025-10-07T17:15:00.000Z,ORD-1300,Sample Item 2,LI-000602,2,5.75,11.50,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-07T17:30:00.000Z,ORD-1301,Sample Item 3,LI-000603,3,6.50,19.50,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-07T17:45:00.000Z,ORD-1301,Sample Item 4,LI-000604,4,7.25,29.00,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-07T18:00:00.000Z,ORD-1302,Sample Item 5,LI-000605,1,8.00,8.00,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-07T18:15:00.000Z,ORD-1302,Sample Item 6,LI-000606,2,8.75,17.50,No Salt,,Main Dining,Alex Rivera,6
2025-10-07T18:30:00.000Z,ORD-1303,Sample Item 7,LI-000607,3,9.50,28.50,,VIP guest,Patio,Jordan Kim,1
2025-10-07T18:45:00.000Z,ORD-1303,Sample Item 8,LI-000608,4,10.25,41.00,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-07T19:00:00.000Z,ORD-1304,Sample Item 9,LI-000609,1,11.00,11.00,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-07T19:15:00.000Z,ORD-1304,Sample Item 10,LI-000610,2,11.75,23.50,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-07T19:30:00.000Z,ORD-1305,Sample Item 11,LI-000611,3,12.50,37.50,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-07T19:45:00.000Z,ORD-1305,Sample Item 12,LI-000612,4,13.25,53.00,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-07T20:00:00.000Z,ORD-1306,Sample Item 13,LI-000613,1,14.00,14.00,,Birthday table,Bar,Taylor Morgan,1
2025-10-07T20:15:00.000Z,ORD-1306,Sample Item 14,LI-000614,2,14.75,29.50,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-07T20:30:00.000Z,ORD-1307,Sample Item 15,LI-000615,3,15.50,46.50,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-07T20:45:00.000Z,ORD-1307,Sample Item 16,LI-000616,4,16.25,65.00,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-07T21:00:00.000Z,ORD-1308,Sample Item 17,LI-000617,1,17.00,17.00,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-07T21:15:00.000Z,ORD-1308,Sample Item 18,LI-000618,2,17.75,35.50,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-07T21:30:00.000Z,ORD-1309,Sample Item 19,LI-000619,3,18.50,55.50,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-07T21:45:00.000Z,ORD-1309,Sample Item 20,LI-000620,4,19.25,77.00,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-07T22:00:00.000Z,ORD-1310,Sample Item 21,LI-000621,1,5.00,5.00,No Onions,,Main Dining,Alex Rivera,3
2025-10-07T22:15:00.000Z,ORD-1310,Sample Item 22,LI-000622,2,5.75,11.50,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-07T22:30:00.000Z,ORD-1311,Sample Item 23,LI-000623,3,6.50,19.50,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-07T22:45:00.000Z,ORD-1311,Sample Item 24,LI-000624,4,7.25,29.00,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-07T23:00:00.000Z,ORD-1312,Sample Item 25,LI-000625,1,8.00,8.00,,Rush order,Private Room,Riley Chen,1
2025-10-07T23:15:00.000Z,ORD-1312,Sample Item 26,LI-000626,2,8.75,17.50,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-07T23:30:00.000Z,ORD-1313,Sample Item 27,LI-000627,3,9.50,28.50,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-07T23:45:00.000Z,ORD-1313,Sample Item 28,LI-000628,4,10.25,41.00,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-08T00:00:00.000Z,ORD-1314,Sample Item 29,LI-000629,1,11.00,11.00,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-08T00:15:00.000Z,ORD-1314,Sample Item 30,LI-000630,2,11.75,23.50,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-08T00:30:00.000Z,ORD-1315,Sample Item 31,LI-000631,3,12.50,37.50,,,Main Dining,Alex Rivera,1
2025-10-08T00:45:00.000Z,ORD-1315,Sample Item 32,LI-000632,4,13.25,53.00,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-08T01:00:00.000Z,ORD-1316,Sample Item 33,LI-000633,1,14.00,14.00,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-08T01:15:00.000Z,ORD-1316,Sample Item 34,LI-000634,2,14.75,29.50,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-08T01:30:00.000Z,ORD-1317,Sample Item 35,LI-000635,3,15.50,46.50,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-08T01:45:00.000Z,ORD-1317,Sample Item 36,LI-000636,4,16.25,65.00,No Salt,,Main Dining,Alex Rivera,6
2025-10-08T02:00:00.000Z,ORD-1318,Sample Item 37,LI-000637,1,17.00,17.00,,VIP guest,Patio,Jordan Kim,1
2025-10-08T02:15:00.000Z,ORD-1318,Sample Item 38,LI-000638,2,17.75,35.50,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-08T02:30:00.000Z,ORD-1319,Sample Item 39,LI-000639,3,18.50,55.50,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-08T02:45:00.000Z,ORD-1319,Sample Item 40,LI-000640,4,19.25,77.00,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-08T03:00:00.000Z,ORD-1320,Sample Item 41,LI-000641,1,5.00,5.00,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-08T03:15:00.000Z,ORD-1320,Sample Item 42,LI-000642,2,5.75,11.50,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-08T03:30:00.000Z,ORD-1321,Sample Item 43,LI-000643,3,6.50,19.50,,Birthday table,Bar,Taylor Morgan,1
2025-10-08T03:45:00.000Z,ORD-1321,Sample Item 44,LI-000644,4,7.25,29.00,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-08T04:00:00.000Z,ORD-1322,Sample Item 45,LI-000645,1,8.00,8.00,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-08T04:15:00.000Z,ORD-1322,Sample Item 46,LI-000646,2,8.75,17.50,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-08T04:30:00.000Z,ORD-1323,Sample Item 47,LI-000647,3,9.50,28.50,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-08T04:45:00.000Z,ORD-1323,Sample Item 48,LI-000648,4,10.25,41.00,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-08T05:00:00.000Z,ORD-1324,Sample Item 49,LI-000649,1,11.00,11.00,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-08T05:15:00.000Z,ORD-1324,Sample Item 50,LI-000650,2,11.75,23.50,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-08T05:30:00.000Z,ORD-1325,Sample Item 51,LI-000651,3,12.50,37.50,No Onions,,Main Dining,Alex Rivera,3
2025-10-08T05:45:00.000Z,ORD-1325,Sample Item 52,LI-000652,4,13.25,53.00,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-08T06:00:00.000Z,ORD-1326,Sample Item 53,LI-000653,1,14.00,14.00,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-08T06:15:00.000Z,ORD-1326,Sample Item 54,LI-000654,2,14.75,29.50,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-08T06:30:00.000Z,ORD-1327,Sample Item 55,LI-000655,3,15.50,46.50,,Rush order,Private Room,Riley Chen,1
2025-10-08T06:45:00.000Z,ORD-1327,Sample Item 56,LI-000656,4,16.25,65.00,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-08T07:00:00.000Z,ORD-1328,Sample Item 57,LI-000657,1,17.00,17.00,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-08T07:15:00.000Z,ORD-1328,Sample Item 58,LI-000658,2,17.75,35.50,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-08T07:30:00.000Z,ORD-1329,Sample Item 59,LI-000659,3,18.50,55.50,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-08T07:45:00.000Z,ORD-1329,Sample Item 60,LI-000660,4,19.25,77.00,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-08T08:00:00.000Z,ORD-1330,Sample Item 61,LI-000661,1,5.00,5.00,,,Main Dining,Alex Rivera,1
2025-10-08T08:15:00.000Z,ORD-1330,Sample Item 62,LI-000662,2,5.75,11.50,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-08T08:30:00.000Z,ORD-1331,Sample Item 63,LI-000663,3,6.50,19.50,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-08T08:45:00.000Z,ORD-1331,Sample Item 64,LI-000664,4,7.25,29.00,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-08T09:00:00.000Z,ORD-1332,Sample Item 65,LI-000665,1,8.00,8.00,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-08T09:15:00.000Z,ORD-1332,Sample Item 66,LI-000666,2,8.75,17.50,No Salt,,Main Dining,Alex Rivera,6
2025-10-08T09:30:00.000Z,ORD-1333,Sample Item 67,LI-000667,3,9.50,28.50,,VIP guest,Patio,Jordan Kim,1
2025-10-08T09:45:00.000Z,ORD-1333,Sample Item 68,LI-000668,4,10.25,41.00,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-08T10:00:00.000Z,ORD-1334,Sample Item 69,LI-000669,1,11.00,11.00,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-08T10:15:00.000Z,ORD-1334,Sample Item 70,LI-000670,2,11.75,23.50,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-08T10:30:00.000Z,ORD-1335,Sample Item 71,LI-000671,3,12.50,37.50,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-08T10:45:00.000Z,ORD-1335,Sample Item 72,LI-000672,4,13.25,53.00,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-08T11:00:00.000Z,ORD-1336,Sample Item 73,LI-000673,1,14.00,14.00,,Birthday table,Bar,Taylor Morgan,1
2025-10-08T11:15:00.000Z,ORD-1336,Sample Item 74,LI-000674,2,14.75,29.50,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-08T11:30:00.000Z,ORD-1337,Sample Item 75,LI-000675,3,15.50,46.50,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-08T11:45:00.000Z,ORD-1337,Sample Item 76,LI-000676,4,16.25,65.00,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-08T12:00:00.000Z,ORD-1338,Sample Item 77,LI-000677,1,17.00,17.00,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-08T12:15:00.000Z,ORD-1338,Sample Item 78,LI-000678,2,17.75,35.50,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-08T12:30:00.000Z,ORD-1339,Sample Item 79,LI-000679,3,18.50,55.50,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-08T12:45:00.000Z,ORD-1339,Sample Item 80,LI-000680,4,19.25,77.00,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-08T13:00:00.000Z,ORD-1340,Sample Item 81,LI-000681,1,5.00,5.00,No Onions,,Main Dining,Alex Rivera,3
2025-10-08T13:15:00.000Z,ORD-1340,Sample Item 82,LI-000682,2,5.75,11.50,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-08T13:30:00.000Z,ORD-1341,Sample Item 83,LI-000683,3,6.50,19.50,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-08T13:45:00.000Z,ORD-1341,Sample Item 84,LI-000684,4,7.25,29.00,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-08T14:00:00.000Z,ORD-1342,Sample Item 85,LI-000685,1,8.00,8.00,,Rush order,Private Room,Riley Chen,1
2025-10-08T14:15:00.000Z,ORD-1342,Sample Item 86,LI-000686,2,8.75,17.50,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-08T14:30:00.000Z,ORD-1343,Sample Item 87,LI-000687,3,9.50,28.50,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-08T14:45:00.000Z,ORD-1343,Sample Item 88,LI-000688,4,10.25,41.00,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-08T15:00:00.000Z,ORD-1344,Sample Item 89,LI-000689,1,11.00,11.00,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-08T15:15:00.000Z,ORD-1344,Sample Item 90,LI-000690,2,11.75,23.50,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-08T15:30:00.000Z,ORD-1345,Sample Item 91,LI-000691,3,12.50,37.50,,,Main Dining,Alex Rivera,1
2025-10-08T15:45:00.000Z,ORD-1345,Sample Item 92,LI-000692,4,13.25,53.00,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-08T16:00:00.000Z,ORD-1346,Sample Item 93,LI-000693,1,14.00,14.00,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-08T16:15:00.000Z,ORD-1346,Sample Item 94,LI-000694,2,14.75,29.50,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-08T16:30:00.000Z,ORD-1347,Sample Item 95,LI-000695,3,15.50,46.50,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-08T16:45:00.000Z,ORD-1347,Sample Item 96,LI-000696,4,16.25,65.00,No Salt,,Main Dining,Alex Rivera,6
2025-10-08T17:00:00.000Z,ORD-1348,Sample Item 97,LI-000697,1,17.00,17.00,,VIP guest,Patio,Jordan Kim,1
2025-10-08T17:15:00.000Z,ORD-1348,Sample Item 98,LI-000698,2,17.75,35.50,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-08T17:30:00.000Z,ORD-1349,Sample Item 99,LI-000699,3,18.50,55.50,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-08T17:45:00.000Z,ORD-1349,Sample Item 100,LI-000700,4,19.25,77.00,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-08T18:00:00.000Z,ORD-1350,Sample Item 101,LI-000701,1,5.00,5.00,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-08T18:15:00.000Z,ORD-1350,Sample Item 102,LI-000702,2,5.75,11.50,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-08T18:30:00.000Z,ORD-1351,Sample Item 103,LI-000703,3,6.50,19.50,,Birthday table,Bar,Taylor Morgan,1
2025-10-08T18:45:00.000Z,ORD-1351,Sample Item 104,LI-000704,4,7.25,29.00,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-08T19:00:00.000Z,ORD-1352,Sample Item 105,LI-000705,1,8.00,8.00,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-08T19:15:00.000Z,ORD-1352,Sample Item 106,LI-000706,2,8.75,17.50,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-08T19:30:00.000Z,ORD-1353,Sample Item 107,LI-000707,3,9.50,28.50,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-08T19:45:00.000Z,ORD-1353,Sample Item 108,LI-000708,4,10.25,41.00,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-08T20:00:00.000Z,ORD-1354,Sample Item 109,LI-000709,1,11.00,11.00,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-08T20:15:00.000Z,ORD-1354,Sample Item 110,LI-000710,2,11.75,23.50,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-08T20:30:00.000Z,ORD-1355,Sample Item 111,LI-000711,3,12.50,37.50,No Onions,,Main Dining,Alex Rivera,3
2025-10-08T20:45:00.000Z,ORD-1355,Sample Item 112,LI-000712,4,13.25,53.00,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-08T21:00:00.000Z,ORD-1356,Sample Item 113,LI-000713,1,14.00,14.00,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-08T21:15:00.000Z,ORD-1356,Sample Item 114,LI-000714,2,14.75,29.50,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-08T21:30:00.000Z,ORD-1357,Sample Item 115,LI-000715,3,15.50,46.50,,Rush order,Private Room,Riley Chen,1
2025-10-08T21:45:00.000Z,ORD-1357,Sample Item 116,LI-000716,4,16.25,65.00,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-08T22:00:00.000Z,ORD-1358,Sample Item 117,LI-000717,1,17.00,17.00,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-08T22:15:00.000Z,ORD-1358,Sample Item 118,LI-000718,2,17.75,35.50,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-08T22:30:00.000Z,ORD-1359,Sample Item 119,LI-000719,3,18.50,55.50,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-08T22:45:00.000Z,ORD-1359,Sample Item 120,LI-000720,4,19.25,77.00,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-08T23:00:00.000Z,ORD-1360,Sample Item 121,LI-000721,1,5.00,5.00,,,Main Dining,Alex Rivera,1
2025-10-08T23:15:00.000Z,ORD-1360,Sample Item 122,LI-000722,2,5.75,11.50,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-08T23:30:00.000Z,ORD-1361,Sample Item 123,LI-000723,3,6.50,19.50,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-08T23:45:00.000Z,ORD-1361,Sample Item 124,LI-000724,4,7.25,29.00,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-09T00:00:00.000Z,ORD-1362,Sample Item 125,LI-000725,1,8.00,8.00,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-09T00:15:00.000Z,ORD-1362,Sample Item 126,LI-000726,2,8.75,17.50,No Salt,,Main Dining,Alex Rivera,6
2025-10-09T00:30:00.000Z,ORD-1363,Sample Item 127,LI-000727,3,9.50,28.50,,VIP guest,Patio,Jordan Kim,1
2025-10-09T00:45:00.000Z,ORD-1363,Sample Item 128,LI-000728,4,10.25,41.00,Extra Sauce,Birthday table,Bar,Taylor Morgan,2
2025-10-09T01:00:00.000Z,ORD-1364,Sample Item 129,LI-000729,1,11.00,11.00,No Onions,Handle with care,Takeout Window,Casey Lopez,3
2025-10-09T01:15:00.000Z,ORD-1364,Sample Item 130,LI-000730,2,11.75,23.50,Add Cheese,Rush order,Private Room,Riley Chen,4
2025-10-09T01:30:00.000Z,ORD-1365,Sample Item 131,LI-000731,3,12.50,37.50,Gluten Free,,Main Dining,Alex Rivera,5
2025-10-09T01:45:00.000Z,ORD-1365,Sample Item 132,LI-000732,4,13.25,53.00,No Salt,VIP guest,Patio,Jordan Kim,6
2025-10-09T02:00:00.000Z,ORD-1366,Sample Item 133,LI-000733,1,14.00,14.00,,Birthday table,Bar,Taylor Morgan,1
2025-10-09T02:15:00.000Z,ORD-1366,Sample Item 134,LI-000734,2,14.75,29.50,Extra Sauce,Handle with care,Takeout Window,Casey Lopez,2
2025-10-09T02:30:00.000Z,ORD-1367,Sample Item 135,LI-000735,3,15.50,46.50,No Onions,Rush order,Private Room,Riley Chen,3
2025-10-09T02:45:00.000Z,ORD-1367,Sample Item 136,LI-000736,4,16.25,65.00,Add Cheese,,Main Dining,Alex Rivera,4
2025-10-09T03:00:00.000Z,ORD-1368,Sample Item 137,LI-000737,1,17.00,17.00,Gluten Free,VIP guest,Patio,Jordan Kim,5
2025-10-09T03:15:00.000Z,ORD-1368,Sample Item 138,LI-000738,2,17.75,35.50,No Salt,Birthday table,Bar,Taylor Morgan,6
2025-10-09T03:30:00.000Z,ORD-1369,Sample Item 139,LI-000739,3,18.50,55.50,,Handle with care,Takeout Window,Casey Lopez,1
2025-10-09T03:45:00.000Z,ORD-1369,Sample Item 140,LI-000740,4,19.25,77.00,Extra Sauce,Rush order,Private Room,Riley Chen,2
2025-10-09T04:00:00.000Z,ORD-1370,Sample Item 141,LI-000741,1,5.00,5.00,No Onions,,Main Dining,Alex Rivera,3
2025-10-09T04:15:00.000Z,ORD-1370,Sample Item 142,LI-000742,2,5.75,11.50,Add Cheese,VIP guest,Patio,Jordan Kim,4
2025-10-09T04:30:00.000Z,ORD-1371,Sample Item 143,LI-000743,3,6.50,19.50,Gluten Free,Birthday table,Bar,Taylor Morgan,5
2025-10-09T04:45:00.000Z,ORD-1371,Sample Item 144,LI-000744,4,7.25,29.00,No Salt,Handle with care,Takeout Window,Casey Lopez,6
2025-10-09T05:00:00.000Z,ORD-1372,Sample Item 145,LI-000745,1,8.00,8.00,,Rush order,Private Room,Riley Chen,1
2025-10-09T05:15:00.000Z,ORD-1372,Sample Item 146,LI-000746,2,8.75,17.50,Extra Sauce,,Main Dining,Alex Rivera,2
2025-10-09T05:30:00.000Z,ORD-1373,Sample Item 147,LI-000747,3,9.50,28.50,No Onions,VIP guest,Patio,Jordan Kim,3
2025-10-09T05:45:00.000Z,ORD-1373,Sample Item 148,LI-000748,4,10.25,41.00,Add Cheese,Birthday table,Bar,Taylor Morgan,4
2025-10-09T06:00:00.000Z,ORD-1374,Sample Item 149,LI-000749,1,11.00,11.00,Gluten Free,Handle with care,Takeout Window,Casey Lopez,5
2025-10-09T06:15:00.000Z,ORD-1374,Sample Item 150,LI-000750,2,11.75,23.50,No Salt,Rush order,Private Room,Riley Chen,6
2025-10-09T06:30:00.000Z,ORD-1375,Sample Item 151,LI-000751,3,12.50,37.50,,,Main Dining,Alex Rivera,1
2025-10-09T06:45:00.000Z,ORD-1375,Sample Item 152,LI-000752,4,13.25,53.00,Extra Sauce,VIP guest,Patio,Jordan Kim,2
2025-10-09T07:00:00.000Z,ORD-1376,Sample Item 153,LI-000753,1,14.00,14.00,No Onions,Birthday table,Bar,Taylor Morgan,3
2025-10-09T07:15:00.000Z,ORD-1376,Sample Item 154,LI-000754,2,14.75,29.50,Add Cheese,Handle with care,Takeout Window,Casey Lopez,4
2025-10-09T07:30:00.000Z,ORD-1377,Sample Item 155,LI-000755,3,15.50,46.50,Gluten Free,Rush order,Private Room,Riley Chen,5
2025-10-09T07:45:00.000Z,ORD-1377,Sample Item 156,LI-000756,4,16.25,65.00,No Salt,,Main Dining,Alex Rivera,6
